order_date,customer_id,order_status,offer_id,loyalty_status,price,offer_value
19/06/2025,3163659,Abandoned,4Y0WBIC,New,25.98,Free Shipping
22/06/2025,3163722,Abandoned,4Y0WBIC,New,30.07,Free Shipping
24/06/2025,3163846,Abandoned,4Y0WBIC,New,50.17,Free Shipping
23/06/2025,3163879,Abandoned,4Y0WBIC,New,1049.65,Free Shipping
26/06/2025,3164225,Abandoned,4Y0WBIC,New,150.20,Free Shipping
24/06/2025,3164378,Abandoned,4Y0WBIC,New,27.23,Free Shipping
06/06/2025,3164407,Completed,4Y0WBIC,New,726.51,Free Shipping
24/06/2025,3164445,Abandoned,4Y0WBIC,New,479.41,Free Shipping
08/06/2025,3164632,Abandoned,4Y0WBIC,New,200.50,Free Shipping
18/06/2025,3164650,Abandoned,4Y0WBIC,New,772.46,Free Shipping
12/06/2025,3164733,Abandoned,4Y0WBIC,New,54.92,Free Shipping
21/06/2025,3164815,Abandoned,4Y0WBIC,New,53.05,Free Shipping
06/06/2025,3164874,Abandoned,4Y0WBIC,New,251.49,Free Shipping
21/06/2025,3165153,Abandoned,4Y0WBIC,New,820.44,Free Shipping
24/06/2025,3165239,Abandoned,4Y0WBIC,New,60.67,Free Shipping
26/06/2025,3165329,Abandoned,4Y0WBIC,New,50.72,Free Shipping
12/06/2025,3165543,Abandoned,4Y0WBIC,New,200.09,Free Shipping
29/06/2025,3165769,Abandoned,4Y0WBIC,New,20.34,Free Shipping
16/06/2025,3165842,Abandoned,4Y0WBIC,New,79.96,Free Shipping
21/06/2025,3165992,Abandoned,4Y0WBIC,New,1073.13,Free Shipping
18/06/2025,3166205,Abandoned,4Y0WBIC,New,1158.64,Free Shipping
11/06/2025,3166314,Abandoned,4Y0WBIC,New,105.77,Free Shipping
18/06/2025,3166442,Abandoned,4Y0WBIC,New,25.59,Free Shipping
06/06/2025,3166634,Abandoned,4Y0WBIC,New,300.70,Free Shipping
17/06/2025,3166815,Abandoned,4Y0WBIC,New,602.39,Free Shipping
06/06/2025,3166944,Abandoned,4Y0WBIC,New,105.06,Free Shipping
15/06/2025,3167161,Completed,4Y0WBIC,New,336.98,Free Shipping
18/06/2025,3167633,Abandoned,4Y0WBIC,New,35.11,Free Shipping
15/06/2025,3167637,Completed,4Y0WBIC,New,293.44,Free Shipping
18/06/2025,3168024,Abandoned,4Y0WBIC,New,15.43,Free Shipping
19/06/2025,3168064,Abandoned,4Y0WBIC,New,117.39,Free Shipping
18/06/2025,3168136,Abandoned,4Y0WBIC,New,79.57,Free Shipping
30/06/2025,3168344,Abandoned,4Y0WBIC,New,103.56,Free Shipping
20/06/2025,3168410,Abandoned,4Y0WBIC,New,201.89,Free Shipping
13/06/2025,3168504,Abandoned,4Y0WBIC,New,1127.96,Free Shipping
30/06/2025,3168567,Abandoned,4Y0WBIC,New,200.31,Free Shipping
26/06/2025,3168838,Abandoned,4Y0WBIC,New,151.37,Free Shipping
25/06/2025,3169295,Abandoned,4Y0WBIC,New,19.12,Free Shipping
21/06/2025,3169416,Abandoned,4Y0WBIC,New,28.34,Free Shipping
26/06/2025,3169429,Abandoned,4Y0WBIC,New,761.80,Free Shipping
24/06/2025,3169578,Abandoned,4Y0WBIC,New,195.82,Free Shipping
16/06/2025,3169649,Abandoned,4Y0WBIC,New,273.52,Free Shipping
21/06/2025,3169774,Abandoned,4Y0WBIC,New,150.89,Free Shipping
19/06/2025,3169848,Abandoned,4Y0WBIC,New,28.27,Free Shipping
11/06/2025,3169904,Abandoned,4Y0WBIC,New,463.73,Free Shipping
14/06/2025,3169914,Abandoned,4Y0WBIC,New,110.28,Free Shipping
09/06/2025,3169961,Abandoned,4Y0WBIC,New,352.03,Free Shipping
26/06/2025,3170014,Abandoned,05S3TFG,New,40.04,25%
29/06/2025,3170052,Abandoned,05S3TFG,New,52.43,25%
08/06/2025,3170498,Abandoned,05S3TFG,New,543.82,25%
26/06/2025,3171007,Abandoned,05S3TFG,New,972.45,25%
25/06/2025,3171273,Abandoned,05S3TFG,New,506.62,25%
20/06/2025,3171369,Abandoned,05S3TFG,New,28.59,25%
19/06/2025,3171421,Abandoned,05S3TFG,New,23.52,25%
22/06/2025,3171536,Abandoned,05S3TFG,New,151.84,25%
24/06/2025,3171555,Abandoned,05S3TFG,New,62.98,25%
13/06/2025,3171578,Abandoned,05S3TFG,New,139.04,25%
13/06/2025,3171758,Abandoned,05S3TFG,New,305.77,25%
12/06/2025,3171820,Abandoned,05S3TFG,New,26.42,25%
12/06/2025,3172047,Abandoned,05S3TFG,New,24.27,25%
29/06/2025,3172280,Abandoned,05S3TFG,New,41.42,25%
20/06/2025,3172281,Abandoned,05S3TFG,New,641.01,25%
14/06/2025,3172299,Abandoned,05S3TFG,New,30.93,25%
29/06/2025,3172335,Abandoned,05S3TFG,New,35.03,25%
17/06/2025,3172499,Abandoned,05S3TFG,New,465.13,25%
16/06/2025,3172582,Abandoned,05S3TFG,New,828.17,25%
12/06/2025,3172620,Abandoned,05S3TFG,New,53.37,25%
14/06/2025,3172640,Completed,05S3TFG,New,282.91,25%
06/06/2025,3172755,Abandoned,05S3TFG,New,806.07,25%
28/06/2025,3172912,Abandoned,05S3TFG,New,40.67,25%
27/06/2025,3172974,Abandoned,05S3TFG,New,202.05,25%
11/06/2025,3173065,Abandoned,05S3TFG,New,34.02,25%
22/06/2025,3173123,Abandoned,05S3TFG,New,45.24,25%
09/06/2025,3173354,Abandoned,05S3TFG,New,205.21,25%
15/06/2025,3173424,Abandoned,05S3TFG,New,610.07,25%
15/06/2025,3173591,Abandoned,05S3TFG,New,100.11,25%
25/06/2025,3173755,Abandoned,05S3TFG,New,28.58,25%
23/06/2025,3173755,Abandoned,05S3TFG,New,128.06,25%
11/06/2025,3174202,Abandoned,05S3TFG,New,1076.75,25%
18/06/2025,3174396,Abandoned,05S3TFG,New,822.67,25%
07/06/2025,3174768,Abandoned,05S3TFG,New,99.94,25%
30/06/2025,3174811,Abandoned,05S3TFG,New,45.58,25%
15/06/2025,3174826,Abandoned,05S3TFG,New,25.34,25%
16/06/2025,3174831,Abandoned,05S3TFG,New,204.47,25%
11/06/2025,3174859,Abandoned,05S3TFG,New,41.75,25%
13/06/2025,3174954,Completed,05S3TFG,New,12.37,25%
30/06/2025,3175130,Abandoned,05S3TFG,New,255.63,25%
22/06/2025,3175281,Abandoned,05S3TFG,New,305.45,25%
29/06/2025,3175307,Abandoned,05S3TFG,New,184.56,25%
06/06/2025,3175308,Abandoned,05S3TFG,New,22.75,25%
14/06/2025,3175358,Abandoned,05S3TFG,New,32.34,25%
24/06/2025,3175545,Abandoned,05S3TFG,New,52.19,25%
13/06/2025,3175959,Abandoned,05S3TFG,New,101.09,25%
17/06/2025,3176019,Abandoned,05S3TFG,New,10.65,25%
24/06/2025,3176036,Abandoned,05S3TFG,New,78.91,25%
24/06/2025,3176503,Abandoned,05S3TFG,New,43.74,25%
29/06/2025,3176859,Abandoned,05S3TFG,New,16.99,25%
18/06/2025,3177017,Abandoned,05S3TFG,New,43.82,25%
30/06/2025,3177049,Abandoned,05S3TFG,New,35.66,25%
18/06/2025,3177187,Abandoned,05S3TFG,New,83.30,25%
10/06/2025,3177323,Abandoned,05S3TFG,New,30.91,25%
09/06/2025,3177451,Abandoned,05S3TFG,New,32.53,25%
09/06/2025,3177460,Abandoned,05S3TFG,New,63.52,25%
12/06/2025,3177646,Abandoned,05S3TFG,New,104.70,25%
22/06/2025,3177824,Abandoned,05S3TFG,New,201.24,25%
27/06/2025,3178094,Abandoned,05S3TFG,New,13.37,25%
11/06/2025,3178161,Abandoned,05S3TFG,New,80.53,25%
09/06/2025,3178276,Abandoned,05S3TFG,New,989.24,25%
06/06/2025,3178392,Abandoned,05S3TFG,New,704.30,25%
30/06/2025,3178509,Abandoned,05S3TFG,New,657.74,25%
15/06/2025,3178537,Completed,05S3TFG,New,33.14,25%
06/06/2025,3178628,Abandoned,05S3TFG,New,78.92,25%
15/06/2025,3178754,Abandoned,05S3TFG,New,105.75,25%
28/06/2025,3178860,Abandoned,05S3TFG,New,152.05,25%
10/06/2025,3179107,Abandoned,05S3TFG,New,52.30,25%
23/06/2025,3179291,Abandoned,05S3TFG,New,805.68,25%
23/06/2025,3179527,Abandoned,05S3TFG,New,103.65,25%
25/06/2025,3179548,Abandoned,05S3TFG,New,83.09,25%
13/06/2025,3179710,Abandoned,05S3TFG,New,872.60,25%
11/06/2025,3180152,Abandoned,4Y0WBIC,New,1140.14,Free Shipping
18/06/2025,3180288,Abandoned,4Y0WBIC,New,401.23,Free Shipping
22/06/2025,3180332,Abandoned,4Y0WBIC,New,437.45,Free Shipping
08/06/2025,3180566,Completed,4Y0WBIC,New,662.13,Free Shipping
12/06/2025,3180659,Abandoned,4Y0WBIC,New,546.38,Free Shipping
26/06/2025,3180718,Abandoned,4Y0WBIC,New,344.70,Free Shipping
23/06/2025,3181095,Abandoned,4Y0WBIC,New,23.00,Free Shipping
08/06/2025,3181210,Abandoned,4Y0WBIC,New,1122.04,Free Shipping
14/06/2025,3181286,Completed,4Y0WBIC,New,44.59,Free Shipping
14/06/2025,3181454,Abandoned,4Y0WBIC,New,935.78,Free Shipping
26/06/2025,3181482,Abandoned,4Y0WBIC,New,14.56,Free Shipping
25/06/2025,3181711,Abandoned,4Y0WBIC,New,385.10,Free Shipping
30/06/2025,3181726,Abandoned,4Y0WBIC,New,300.09,Free Shipping
21/06/2025,3181970,Abandoned,4Y0WBIC,New,1038.86,Free Shipping
10/06/2025,3181999,Abandoned,4Y0WBIC,New,54.45,Free Shipping
13/06/2025,3182078,Abandoned,4Y0WBIC,New,71.77,Free Shipping
25/06/2025,3182471,Abandoned,4Y0WBIC,New,91.59,Free Shipping
19/06/2025,3182755,Abandoned,4Y0WBIC,New,15.99,Free Shipping
21/06/2025,3182795,Abandoned,4Y0WBIC,New,100.06,Free Shipping
18/06/2025,3182910,Abandoned,4Y0WBIC,New,41.74,Free Shipping
27/06/2025,3182960,Abandoned,4Y0WBIC,New,1029.03,Free Shipping
22/06/2025,3182972,Abandoned,4Y0WBIC,New,150.43,Free Shipping
06/06/2025,3183111,Abandoned,4Y0WBIC,New,618.05,Free Shipping
25/06/2025,3183275,Abandoned,4Y0WBIC,New,15.14,Free Shipping
20/06/2025,3183289,Abandoned,4Y0WBIC,New,71.41,Free Shipping
20/06/2025,3183320,Abandoned,4Y0WBIC,New,746.76,Free Shipping
28/06/2025,3183346,Abandoned,4Y0WBIC,New,70.16,Free Shipping
20/06/2025,3183359,Abandoned,4Y0WBIC,New,27.93,Free Shipping
10/06/2025,3183460,Abandoned,4Y0WBIC,New,15.87,Free Shipping
27/06/2025,3183702,Abandoned,4Y0WBIC,New,21.50,Free Shipping
07/06/2025,3183784,Abandoned,4Y0WBIC,New,152.02,Free Shipping
10/06/2025,3183955,Abandoned,4Y0WBIC,New,80.33,Free Shipping
09/06/2025,3183960,Abandoned,4Y0WBIC,New,80.86,Free Shipping
09/06/2025,3184017,Abandoned,4Y0WBIC,New,51.50,Free Shipping
30/06/2025,3184192,Abandoned,4Y0WBIC,New,805.24,Free Shipping
12/06/2025,3184652,Abandoned,4Y0WBIC,New,820.98,Free Shipping
16/06/2025,3184698,Abandoned,4Y0WBIC,New,426.16,Free Shipping
13/06/2025,3184888,Abandoned,4Y0WBIC,New,752.09,Free Shipping
08/06/2025,3184936,Abandoned,4Y0WBIC,New,300.85,Free Shipping
19/06/2025,3185033,Abandoned,4Y0WBIC,New,105.83,Free Shipping
19/06/2025,3185150,Abandoned,4Y0WBIC,New,553.84,Free Shipping
18/06/2025,3185219,Abandoned,4Y0WBIC,New,31.91,Free Shipping
11/06/2025,3185319,Abandoned,4Y0WBIC,New,22.92,Free Shipping
14/06/2025,3185322,Abandoned,4Y0WBIC,New,62.73,Free Shipping
19/06/2025,3185432,Abandoned,4Y0WBIC,New,62.67,Free Shipping
27/06/2025,3185551,Abandoned,4Y0WBIC,New,43.40,Free Shipping
24/06/2025,3185560,Abandoned,4Y0WBIC,New,82.18,Free Shipping
13/06/2025,3185620,Abandoned,4Y0WBIC,New,52.27,Free Shipping
22/06/2025,3185859,Abandoned,4Y0WBIC,New,34.68,Free Shipping
06/06/2025,3186088,Abandoned,4Y0WBIC,New,601.35,Free Shipping
11/06/2025,3186174,Abandoned,4Y0WBIC,New,972.39,Free Shipping
27/06/2025,3186301,Abandoned,4Y0WBIC,New,80.56,Free Shipping
30/06/2025,3186626,Abandoned,4Y0WBIC,New,307.52,Free Shipping
14/06/2025,3186720,Abandoned,4Y0WBIC,New,351.07,Free Shipping
09/06/2025,3186849,Abandoned,4Y0WBIC,New,61.88,Free Shipping
26/06/2025,3186881,Abandoned,4Y0WBIC,New,200.84,Free Shipping
15/06/2025,3187091,Abandoned,4Y0WBIC,New,201.76,Free Shipping
15/06/2025,3187268,Abandoned,4Y0WBIC,New,53.15,Free Shipping
23/06/2025,3187412,Abandoned,4Y0WBIC,New,24.90,Free Shipping
29/06/2025,3187413,Abandoned,4Y0WBIC,New,752.37,Free Shipping
22/06/2025,3187721,Abandoned,4Y0WBIC,New,101.85,Free Shipping
10/06/2025,3187787,Completed,4Y0WBIC,New,10.46,Free Shipping
22/06/2025,3187806,Completed,4Y0WBIC,New,353.10,Free Shipping
07/06/2025,3187880,Abandoned,4Y0WBIC,New,81.32,Free Shipping
29/06/2025,3187922,Completed,4Y0WBIC,New,359.44,Free Shipping
16/06/2025,3188045,Abandoned,4Y0WBIC,New,24.79,Free Shipping
21/06/2025,3188223,Abandoned,4Y0WBIC,New,1155.33,Free Shipping
13/06/2025,3188340,Abandoned,4Y0WBIC,New,53.39,Free Shipping
25/06/2025,3188358,Abandoned,4Y0WBIC,New,557.50,Free Shipping
08/06/2025,3188782,Abandoned,4Y0WBIC,New,907.53,Free Shipping
10/06/2025,3188874,Abandoned,4Y0WBIC,New,41.66,Free Shipping
19/06/2025,3189041,Abandoned,4Y0WBIC,New,971.89,Free Shipping
22/06/2025,3189271,Abandoned,4Y0WBIC,New,53.95,Free Shipping
09/06/2025,3189273,Completed,4Y0WBIC,New,129.89,Free Shipping
06/06/2025,3189286,Abandoned,4Y0WBIC,New,43.29,Free Shipping
23/06/2025,3189388,Abandoned,4Y0WBIC,New,289.97,Free Shipping
16/06/2025,3189620,Abandoned,4Y0WBIC,New,574.24,Free Shipping
30/06/2025,3189669,Abandoned,4Y0WBIC,New,262.06,Free Shipping
26/06/2025,3189832,Abandoned,4Y0WBIC,New,32.94,Free Shipping
10/06/2025,3189875,Abandoned,4Y0WBIC,New,449.72,Free Shipping
24/06/2025,3189978,Abandoned,4Y0WBIC,New,999.13,Free Shipping
24/06/2025,3190039,Abandoned,05S3TFG,New,50.55,25%
20/06/2025,3190128,Abandoned,05S3TFG,New,50.10,25%
12/06/2025,3190200,Completed,05S3TFG,New,577.44,25%
12/06/2025,3190304,Completed,05S3TFG,New,686.00,25%
29/06/2025,3190352,Abandoned,05S3TFG,New,15.86,25%
27/06/2025,3190433,Abandoned,05S3TFG,New,63.23,25%
18/06/2025,3190778,Abandoned,05S3TFG,New,33.94,25%
27/06/2025,3190951,Abandoned,05S3TFG,New,701.60,25%
22/06/2025,3190959,Abandoned,05S3TFG,New,790.69,25%
18/06/2025,3191154,Completed,05S3TFG,New,1094.46,25%
17/06/2025,3191158,Abandoned,05S3TFG,New,35.97,25%
11/06/2025,3191370,Abandoned,05S3TFG,New,13.05,25%
26/06/2025,3191618,Abandoned,05S3TFG,New,181.39,25%
09/06/2025,3191627,Abandoned,05S3TFG,New,242.00,25%
26/06/2025,3191686,Abandoned,05S3TFG,New,16.89,25%
26/06/2025,3191932,Abandoned,05S3TFG,New,26.15,25%
16/06/2025,3191965,Abandoned,05S3TFG,New,15.47,25%
10/06/2025,3192031,Abandoned,05S3TFG,New,27.52,25%
11/06/2025,3192046,Abandoned,05S3TFG,New,60.43,25%
19/06/2025,3192234,Abandoned,05S3TFG,New,271.58,25%
25/06/2025,3192294,Abandoned,05S3TFG,New,26.80,25%
08/06/2025,3192323,Completed,05S3TFG,New,290.58,25%
08/06/2025,3192623,Abandoned,05S3TFG,New,50.98,25%
27/06/2025,3192963,Abandoned,05S3TFG,New,41.39,25%
13/06/2025,3192987,Abandoned,05S3TFG,New,174.28,25%
19/06/2025,3193241,Abandoned,05S3TFG,New,90.12,25%
18/06/2025,3193515,Abandoned,05S3TFG,New,165.00,25%
20/06/2025,3193561,Abandoned,05S3TFG,New,40.18,25%
27/06/2025,3193775,Abandoned,05S3TFG,New,42.67,25%
23/06/2025,3193801,Abandoned,05S3TFG,New,100.72,25%
25/06/2025,3193920,Abandoned,05S3TFG,New,12.61,25%
06/06/2025,3193968,Abandoned,05S3TFG,New,50.53,25%
23/06/2025,3194003,Abandoned,05S3TFG,New,17.96,25%
08/06/2025,3194009,Abandoned,05S3TFG,New,25.89,25%
22/06/2025,3194010,Abandoned,05S3TFG,New,1054.48,25%
19/06/2025,3194014,Abandoned,05S3TFG,New,700.14,25%
17/06/2025,3194086,Abandoned,05S3TFG,New,52.52,25%
22/06/2025,3194471,Completed,05S3TFG,New,1147.38,25%
26/06/2025,3194625,Abandoned,05S3TFG,New,50.32,25%
25/06/2025,3194702,Abandoned,05S3TFG,New,921.13,25%
29/06/2025,3194722,Completed,05S3TFG,New,942.19,25%
18/06/2025,3194766,Abandoned,05S3TFG,New,418.73,25%
30/06/2025,3194919,Abandoned,05S3TFG,New,34.02,25%
06/06/2025,3195109,Abandoned,05S3TFG,New,50.58,25%
25/06/2025,3195211,Abandoned,05S3TFG,New,51.56,25%
17/06/2025,3195234,Abandoned,05S3TFG,New,55.93,25%
17/06/2025,3195327,Abandoned,05S3TFG,New,75.09,25%
14/06/2025,3195473,Abandoned,05S3TFG,New,26.11,25%
21/06/2025,3195540,Abandoned,05S3TFG,New,63.03,25%
22/06/2025,3195606,Abandoned,05S3TFG,New,54.08,25%
24/06/2025,3195687,Abandoned,05S3TFG,New,705.81,25%
10/06/2025,3195839,Abandoned,05S3TFG,New,795.16,25%
06/06/2025,3195959,Abandoned,05S3TFG,New,30.22,25%
08/06/2025,3196092,Abandoned,05S3TFG,New,136.58,25%
28/06/2025,3196324,Abandoned,05S3TFG,New,669.88,25%
13/06/2025,3196431,Completed,05S3TFG,New,20.37,25%
28/06/2025,3196874,Abandoned,05S3TFG,New,29.15,25%
29/06/2025,3197074,Abandoned,05S3TFG,New,621.68,25%
25/06/2025,3197243,Abandoned,05S3TFG,New,250.39,25%
21/06/2025,3197867,Abandoned,05S3TFG,New,100.61,25%
16/06/2025,3197953,Completed,05S3TFG,New,657.30,25%
21/06/2025,3198009,Abandoned,05S3TFG,New,775.66,25%
19/06/2025,3198052,Abandoned,05S3TFG,New,782.70,25%
08/06/2025,3198081,Abandoned,05S3TFG,New,38.37,25%
06/06/2025,3198387,Abandoned,05S3TFG,New,400.79,25%
14/06/2025,3198419,Abandoned,05S3TFG,New,253.19,25%
09/06/2025,3198546,Abandoned,05S3TFG,New,77.62,25%
10/06/2025,3198654,Abandoned,05S3TFG,New,255.71,25%
28/06/2025,3198902,Abandoned,05S3TFG,New,787.24,25%
11/06/2025,3199052,Abandoned,05S3TFG,New,594.51,25%
13/06/2025,3199220,Abandoned,05S3TFG,New,43.04,25%
06/06/2025,3199309,Abandoned,05S3TFG,New,908.62,25%
06/06/2025,3199364,Abandoned,05S3TFG,New,25.51,25%
14/06/2025,3199369,Abandoned,05S3TFG,New,150.78,25%
21/06/2025,3199595,Abandoned,05S3TFG,New,201.93,25%
08/06/2025,3199650,Abandoned,05S3TFG,New,130.35,25%
08/06/2025,3199692,Abandoned,05S3TFG,New,659.38,25%
20/06/2025,3199759,Abandoned,05S3TFG,New,27.77,25%
09/06/2025,3199823,Completed,05S3TFG,New,169.52,25%
28/06/2025,3199897,Completed,05S3TFG,New,45.48,25%
22/06/2025,3200252,Abandoned,4Y0WBIC,New,26.58,Free Shipping
13/06/2025,3200332,Completed,4Y0WBIC,New,639.66,Free Shipping
27/06/2025,3200336,Abandoned,4Y0WBIC,New,30.86,Free Shipping
13/06/2025,3200342,Abandoned,4Y0WBIC,New,52.28,Free Shipping
13/06/2025,3200408,Abandoned,4Y0WBIC,New,1059.84,Free Shipping
30/06/2025,3200506,Abandoned,4Y0WBIC,New,23.81,Free Shipping
23/06/2025,3200668,Abandoned,4Y0WBIC,New,40.45,Free Shipping
14/06/2025,3200731,Abandoned,4Y0WBIC,New,52.80,Free Shipping
28/06/2025,3200924,Completed,4Y0WBIC,New,576.53,Free Shipping
14/06/2025,3200932,Abandoned,4Y0WBIC,New,201.93,Free Shipping
26/06/2025,3201186,Abandoned,4Y0WBIC,New,302.25,Free Shipping
29/06/2025,3201350,Abandoned,4Y0WBIC,New,55.88,Free Shipping
17/06/2025,3201478,Abandoned,4Y0WBIC,New,785.51,Free Shipping
14/06/2025,3201565,Completed,4Y0WBIC,New,136.61,Free Shipping
12/06/2025,3201580,Abandoned,4Y0WBIC,New,706.35,Free Shipping
19/06/2025,3201705,Abandoned,4Y0WBIC,New,26.24,Free Shipping
26/06/2025,3201715,Abandoned,4Y0WBIC,New,40.58,Free Shipping
07/06/2025,3201721,Abandoned,4Y0WBIC,New,26.92,Free Shipping
15/06/2025,3201801,Abandoned,4Y0WBIC,New,162.42,Free Shipping
14/06/2025,3201924,Abandoned,4Y0WBIC,New,33.34,Free Shipping
12/06/2025,3201988,Completed,4Y0WBIC,New,404.22,Free Shipping
19/06/2025,3202103,Abandoned,4Y0WBIC,New,101.38,Free Shipping
13/06/2025,3202104,Abandoned,4Y0WBIC,New,312.18,Free Shipping
12/06/2025,3202246,Completed,4Y0WBIC,New,1115.34,Free Shipping
08/06/2025,3202352,Abandoned,4Y0WBIC,New,75.46,Free Shipping
07/06/2025,3202447,Abandoned,4Y0WBIC,New,20.89,Free Shipping
08/06/2025,3202640,Abandoned,4Y0WBIC,New,51.59,Free Shipping
14/06/2025,3202660,Completed,4Y0WBIC,New,770.43,Free Shipping
09/06/2025,3202747,Abandoned,4Y0WBIC,New,196.06,Free Shipping
07/06/2025,3202753,Completed,4Y0WBIC,New,1120.21,Free Shipping
20/06/2025,3202900,Abandoned,4Y0WBIC,New,850.48,Free Shipping
13/06/2025,3202905,Abandoned,4Y0WBIC,New,50.76,Free Shipping
29/06/2025,3203299,Abandoned,4Y0WBIC,New,40.21,Free Shipping
18/06/2025,3203520,Abandoned,4Y0WBIC,New,29.44,Free Shipping
25/06/2025,3203608,Abandoned,4Y0WBIC,New,40.53,Free Shipping
12/06/2025,3203717,Abandoned,4Y0WBIC,New,204.96,Free Shipping
25/06/2025,3203732,Abandoned,4Y0WBIC,New,1154.45,Free Shipping
13/06/2025,3203835,Abandoned,4Y0WBIC,New,200.86,Free Shipping
14/06/2025,3203949,Abandoned,4Y0WBIC,New,5.34,Free Shipping
28/06/2025,3204258,Abandoned,4Y0WBIC,New,20.01,Free Shipping
14/06/2025,3204517,Completed,4Y0WBIC,New,1113.43,Free Shipping
18/06/2025,3204682,Abandoned,4Y0WBIC,New,103.91,Free Shipping
13/06/2025,3204809,Abandoned,4Y0WBIC,New,629.69,Free Shipping
28/06/2025,3204945,Abandoned,4Y0WBIC,New,60.18,Free Shipping
28/06/2025,3205182,Abandoned,4Y0WBIC,New,860.01,Free Shipping
27/06/2025,3205326,Abandoned,4Y0WBIC,New,77.77,Free Shipping
30/06/2025,3205455,Abandoned,4Y0WBIC,New,41.22,Free Shipping
22/06/2025,3205806,Abandoned,4Y0WBIC,New,644.17,Free Shipping
18/06/2025,3205914,Abandoned,4Y0WBIC,New,616.96,Free Shipping
25/06/2025,3205927,Abandoned,4Y0WBIC,New,585.89,Free Shipping
18/06/2025,3205949,Abandoned,4Y0WBIC,New,44.39,Free Shipping
10/06/2025,3205994,Abandoned,4Y0WBIC,New,76.21,Free Shipping
11/06/2025,3206273,Abandoned,4Y0WBIC,New,101.51,Free Shipping
28/06/2025,3206313,Completed,4Y0WBIC,New,105.50,Free Shipping
17/06/2025,3206350,Completed,4Y0WBIC,New,587.53,Free Shipping
17/06/2025,3206416,Abandoned,4Y0WBIC,New,31.57,Free Shipping
27/06/2025,3206543,Abandoned,4Y0WBIC,New,31.36,Free Shipping
14/06/2025,3206570,Abandoned,4Y0WBIC,New,50.41,Free Shipping
16/06/2025,3206581,Abandoned,4Y0WBIC,New,246.56,Free Shipping
17/06/2025,3206724,Abandoned,4Y0WBIC,New,28.17,Free Shipping
08/06/2025,3207037,Abandoned,4Y0WBIC,New,43.76,Free Shipping
26/06/2025,3207238,Abandoned,4Y0WBIC,New,193.76,Free Shipping
14/06/2025,3207354,Abandoned,4Y0WBIC,New,52.78,Free Shipping
25/06/2025,3207458,Abandoned,4Y0WBIC,New,265.52,Free Shipping
18/06/2025,3207467,Abandoned,4Y0WBIC,New,72.68,Free Shipping
06/06/2025,3208081,Abandoned,4Y0WBIC,New,50.41,Free Shipping
19/06/2025,3208230,Abandoned,4Y0WBIC,New,71.57,Free Shipping
09/06/2025,3208400,Completed,4Y0WBIC,New,1109.48,Free Shipping
11/06/2025,3208614,Abandoned,4Y0WBIC,New,21.17,Free Shipping
26/06/2025,3208635,Abandoned,4Y0WBIC,New,40.24,Free Shipping
24/06/2025,3208804,Abandoned,4Y0WBIC,New,697.89,Free Shipping
06/06/2025,3208943,Completed,4Y0WBIC,New,296.12,Free Shipping
13/06/2025,3209131,Abandoned,4Y0WBIC,New,40.29,Free Shipping
21/06/2025,3209240,Abandoned,4Y0WBIC,New,50.16,Free Shipping
12/06/2025,3209271,Abandoned,4Y0WBIC,New,25.30,Free Shipping
22/06/2025,3209277,Abandoned,4Y0WBIC,New,852.90,Free Shipping
12/06/2025,3209396,Abandoned,4Y0WBIC,New,342.17,Free Shipping
30/06/2025,3209404,Abandoned,4Y0WBIC,New,189.56,Free Shipping
16/06/2025,3209450,Abandoned,4Y0WBIC,New,25.11,Free Shipping
27/06/2025,3209489,Abandoned,4Y0WBIC,New,52.77,Free Shipping
14/06/2025,3209506,Abandoned,4Y0WBIC,New,73.96,Free Shipping
18/06/2025,3209614,Abandoned,4Y0WBIC,New,105.38,Free Shipping
29/06/2025,3209838,Abandoned,4Y0WBIC,New,35.50,Free Shipping
21/06/2025,3209920,Abandoned,4Y0WBIC,New,71.02,Free Shipping
22/06/2025,3209975,Abandoned,4Y0WBIC,New,120.98,Free Shipping
16/06/2025,3209994,Abandoned,4Y0WBIC,New,55.56,Free Shipping
13/06/2025,3210065,Abandoned,05S3TFG,New,153.01,25%
12/06/2025,3210344,Abandoned,05S3TFG,New,123.09,25%
25/06/2025,3210422,Completed,05S3TFG,New,312.63,25%
30/06/2025,3210442,Abandoned,05S3TFG,New,275.73,25%
16/06/2025,3210688,Abandoned,05S3TFG,New,1167.85,25%
29/06/2025,3210824,Abandoned,05S3TFG,New,305.34,25%
24/06/2025,3210884,Abandoned,05S3TFG,New,32.84,25%
22/06/2025,3211067,Abandoned,05S3TFG,New,17.64,25%
28/06/2025,3211324,Abandoned,05S3TFG,New,506.84,25%
07/06/2025,3211325,Abandoned,05S3TFG,New,13.86,25%
29/06/2025,3211408,Abandoned,05S3TFG,New,430.93,25%
17/06/2025,3211463,Abandoned,05S3TFG,New,1005.70,25%
14/06/2025,3211602,Completed,05S3TFG,New,25.29,25%
28/06/2025,3211724,Abandoned,05S3TFG,New,190.57,25%
10/06/2025,3212200,Abandoned,05S3TFG,New,1173.59,25%
19/06/2025,3212227,Abandoned,05S3TFG,New,776.51,25%
15/06/2025,3212314,Completed,05S3TFG,New,712.39,25%
07/06/2025,3212344,Abandoned,05S3TFG,New,531.29,25%
16/06/2025,3212451,Abandoned,05S3TFG,New,255.80,25%
